,Point,station,lp_code,hc_num,dam_num,xs_id,note,channel_present,bed_surface,veg,bank conditions,x,y,z,survey_date,latlon_err,elev_error,gps_xy_err,gps_z_erro,ts_xy_erro,ts_z_error,distance
689,1478.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175778.027,640461.7711,1906.131,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2294.30514398
690,1479.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175778.858,640464.3652,1906.064,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2297.02909622
691,1480.0,25,thalweg,,,,,,,,"luc, lcb, rcb",2175778.935,640467.1816,1906.177,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2299.84654861
692,1481.0,25,thalweg,,,,,,,,"luc, lcb, rcb",2175778.465,640469.6078,1906.458,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2302.31785321
693,1482.0,25,thalweg,,,,pool,,,"rootwad in pool, collecting branches","ruc, lcb, rcb",2175778.093,640473.7158,1906.299,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2306.44266205
694,1483.0,25,thalweg,,,,pool,,,"rootwad in pool, collecting branches","ruc, lcb, rcb",2175776.727,640474.6923,1906.018,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2308.12180119
695,1484.0,25,thalweg,,,,,,,,"ruc, lcb, rcb",2175775.402,640476.4132,1906.013,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2310.29369479
696,1485.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175773.081,640477.596,1906.304,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2312.89870091
697,1486.0,25,thalweg,,,,,,mid-channel gravel bar,,"luc, ruc, lcb, rcb",2175770.85,640479.9056,1906.378,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2316.10987097
698,1487.0,25,thalweg,,,,"deep pool, scour into rb",,,,"luc, ruc, lcb, rcb, ",2175769.026,640479.988,1906.214,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2317.93573125
699,1488.0,25,thalweg,,,,"deep pool, scour into rb",,,,"luc, ruc, lcb, rcb, ",2175766.17,640479.6902,1906.203,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2320.80721533
700,1489.0,25,thalweg,,,,"deep pool, scour into rb",,,,"luc, ruc, lcb, rcb, ",2175763.074,640479.3584,1906.203,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2323.92094416
701,1490.0,25,thalweg,,,,"deep pool, scour into rb",,,,"luc, ruc, lcb, rcb, ",2175760.985,640478.5445,1906.154,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2326.16289737
702,1491.0,25,thalweg,,,,flow cuts 3 m into rb meadow sediment,,,,"luc, ruc, lcb, rcbx",2175759.504,640478.3833,1905.462,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2327.65264448
703,1492.0,25,thalweg,,,,flow cuts 3 m into rb meadow sediment,,,,"luc, ruc, lcb, rcbx",2175758.61,640478.1466,1905.488,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2328.57744872
704,1493.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175755.278,640477.332,1906.303,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2332.0075795
705,1494.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175752.915,640476.3503,1906.315,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2334.56638858
706,1495.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175749.86,640473.3593,1906.389,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2338.8417957
707,1496.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175745.301,640472.3798,1906.036,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2343.50483132
708,1497.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175742.1,640472.7877,1906.087,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2346.7317158
709,1498.0,25,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175738.761,640472.0933,1906.177,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2350.14215746
710,1499.0,25,thalweg,,,,,,,,"luc, lcb, rcb",2175736.823,640472.4701,1905.976,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2352.11644777
711,1500.0,25,thalweg,,,,,,,,"luc, lcb, rcb",2175733.687,640474.0845,1906.092,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2355.64359724
712,1501.0,25,thalweg,,,,,,,,"luc, lcb, rcb",2175732.012,640474.3591,1905.778,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2357.340957
713,1502.0,25,thalweg,,,,,,,,"lcb, rcb",2175730.772,640475.9541,1905.719,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2359.3612602
714,1503.0,25,thalweg,,,,,,,,"lcb, rcb",2175730.089,640480.2201,1905.696,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2363.68158947
715,1504.0,25,thalweg,,,,,,,,"lcb, rcb",2175730.435,640484.8377,1906.048,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2368.31213433
716,1505.0,25,thalweg,,,,,,,,"ruc, lcb, rcb",2175732.03,640487.3999,1906.011,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2371.33022874
717,1506.0,25,thalweg,,,,,,,,"ruc, lcb, rcb",2175732.241,640488.8294,1905.885,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2372.77521706
718,1507.0,25,thalweg,,,,,,,,"ruc, lcb, rcb",2175732.686,640491.7003,1906.065,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2375.68040067
719,1510.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175732.76,640493.6149,1906.061,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2377.5964302
720,1511.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175731.027,640496.8719,1906.185,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2381.28578489
721,1512.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175727.425,640499.1494,1906.077,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2385.5474055
722,1513.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175726.895,640501.3407,1905.891,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2387.80188896
723,1514.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175727.367,640502.9336,1905.999,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2389.46324817
724,1515.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175730.998,640505.9407,1906.14,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2394.17778011
725,1516.0,26,thalweg,,,,,,,,"rcb, lcb",2175734.37,640507.2444,1906.098,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2397.79302805
726,1517.0,26,thalweg,,,,,,,,"rcb, lcb",2175736.621,640508.1301,1906.03,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2400.21200831
727,1518.0,26,thalweg,,,,,,,,"luc, rcb, lcb, trif",2175739.404,640508.9198,1906.315,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2403.10488147
728,1519.0,26,thalweg,,,,,,,,"luc, lcb, rcb",2175743.332,640508.8472,1906.445,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2407.03355233
729,1520.0,26,thalweg,,,,,,,,"luc, lcb, rcb",2175747.458,640508.1237,1906.187,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2411.22250545
730,1521.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175750.619,640510.384,1906.19,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2415.10849015
731,1522.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175751.862,640511.7909,1906.04,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2416.98583312
732,1523.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175752.936,640512.3715,1905.968,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2418.2067231
733,1524.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175755.576,640514.259,1906.284,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2421.45206688
734,1525.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175759.349,640518.2208,1906.051,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2426.92302551
735,1526.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175759.929,640521.6095,1906.025,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2430.36100277
736,1527.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175759.768,640524.7278,1906.017,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2433.48345628
737,1528.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175758.918,640528.2816,1906.053,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2437.13749438
738,1529.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175756.066,640531.3172,1906.093,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2441.30268001
739,1530.0,26,thalweg,,,,,,,,"rucx, lcb, rcb",2175751.698,640533.1729,1905.962,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2446.04852519
740,1531.0,26,thalweg,,,,,,,,"rucx, lcb, rcb",2175748.363,640533.4327,1905.962,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2449.39362923
741,1532.0,26,thalweg,,,,,,,,"ruc, luc, lcb, rcb",2175745.698,640534.0684,1905.943,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2452.1333992
742,1533.0,26,thalweg,,,,,,,,"ruc, luc, lcb, rcb",2175742.74,640533.3211,1905.897,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2455.18433698
743,1534.0,26,thalweg,,,,,,,,"ruc, luc, lcb, rcb",2175739.773,640535.0083,1906.044,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2458.59750747
744,1535.0,26,thalweg,,,,,,,,"luc, lcb, rcb",2175737.345,640538.6247,1905.776,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2462.95336938
745,1536.0,26,thalweg,,,,,,,,"luc, lcb, rcb",2175737.597,640542.8261,1905.706,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2467.16232008
746,1537.0,26,thalweg,,,,,,,,"luc, lcb, rcb",2175737.891,640546.4342,1905.957,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2470.78237831
747,1538.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175739.397,640549.9326,1905.887,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2474.5911627
748,1539.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175740.338,640553.0183,1906.106,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2477.81715488
749,1540.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175742.722,640556.5539,1906.172,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2482.08141605
750,1541.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175742.887,640559.6579,1906.234,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2485.18979843
751,1542.0,26,thalweg,,,,,,,,"ruc, lcb, rcb",2175743.301,640562.0486,1906.173,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2487.61608004
752,1543.0,26,thalweg,,,,scour cuts 1+ m into bank,,,,"ruc, lcb, rcbx",2175742.832,640565.4691,1906.085,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2491.06858366
753,1544.0,26,thalweg,,,,scour cuts 1+ m into bank,,,,"ruc, lcb, rcbx",2175742.749,640566.2034,1905.372,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2491.80755964
754,1545.0,26,thalweg,,,,scour cuts 1+ m into bank,,,,"ruc, lcb, rcbx",2175742.425,640567.781,1905.165,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2493.41808681
755,1546.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175741.348,640571.3659,1905.891,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2497.16127222
756,1547.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175738.174,640573.3806,1906.062,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2500.92069931
757,1548.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175734.436,640573.5638,1905.98,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2504.66318595
758,1549.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175730.703,640573.2025,1906.072,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2508.41362948
759,1550.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175725.193,640572.5153,1905.985,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2513.96631747
760,1551.0,26,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175721.361,640570.8952,1906.121,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2518.12671985
761,1552.0,26,thalweg,,,,,,,,"luc, rcb, lcb",2175719.642,640569.6526,1905.975,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2520.2478082
762,1555.0,27,thalweg,,,,,,,,"luc, rcb, lcb",2175715.716,640569.4202,1905.365,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2524.18068065
763,1556.0,27,thalweg,,,,,,,,"luc, rcb, lcb",2175712.28,640574.0403,1905.693,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2529.93840764
764,1557.0,27,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175713.309,640575.784,1905.863,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2531.96308803
765,1558.0,27,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175711.989,640578.5398,1905.835,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2535.01871131
766,1559.0,27,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175711.97,640580.8723,1905.8,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2537.35128869
767,1560.0,27,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175712.934,640585.6539,1905.876,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2542.22909502
768,1561.0,27,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175711.827,640589.5445,1905.829,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2546.2741188
769,1562.0,27,thalweg,,,,,,,,"ruc, lcb, rcb",2175710.898,640591.1358,1905.809,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2548.11674646
770,1563.0,27,thalweg,,,,,,,,"ruc, lcb, rcb",2175708.577,640593.7549,1905.845,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2551.61627868
771,1564.0,27,thalweg,,,,,,,,"ruc, lcb, rcb",2175706.01,640594.6965,1905.928,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2554.35052439
772,1565.0,27,thalweg,,,,,,,,"rucx, lcb, rcbx",2175702.8,640596.3856,1905.96,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2557.97780419
773,1566.0,27,thalweg,,,,,,,,"ruc, lcb, rcb",2175698.884,640599.5317,1905.729,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2563.00105028
774,1567.0,27,thalweg,,,,,,,,"ruc, lcb, rcb",2175697.767,640601.6049,1905.786,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2565.35601254
775,1568.0,27,thalweg,,,,,,,,"ruc, lcb",2175697.229,640604.8015,1906.011,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2568.59757012
776,1569.0,27,thalweg,,,,,,,,"ruc, lcb",2175698.775,640611.7826,1905.547,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2575.747806
777,1570.0,27,thalweg,,,,,,,,"ruc, lcb",2175700.662,640613.3909,1905.595,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2578.22720066
778,1571.0,27,thalweg,,,,,,,,"ruc, lcb",2175703.361,640614.0869,1905.959,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2581.01449631
779,1572.0,27,thalweg,,,,,,,,"ruc, lcb",2175707.206,640615.4104,1905.693,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2585.0809047
780,1573.0,27,thalweg,,,,,,,,"ruc, lcb",2175709.246,640616.6816,1905.798,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2587.48455806
781,1574.0,27,thalweg,,,,,,,,"ruc, lcb",2175713.255,640617.34,1905.914,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2591.54726301
782,1575.0,27,thalweg,,,,,,,,"ruc, lcb",2175716.196,640618.2927,1905.739,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2594.63872194
783,1578.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175720.471,640620.99,1905.661,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2599.69352681
784,1579.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175722.659,640623.8794,1905.881,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2603.31788556
785,1580.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175726.279,640625.0711,1906.204,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2607.12899418
786,1581.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175727.679,640627.1469,1906.043,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2609.63278044
787,1582.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175728.901,640630.2469,1905.985,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2612.9649395
788,1583.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175731.587,640633.1208,1906.0,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2616.89862698
789,1584.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175733.981,640636.527,1905.933,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2621.06197112
790,1585.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175734.583,640639.0693,1905.058,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2623.6745739
791,1586.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175732.919,640640.3247,1905.117,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2625.75902231
792,1587.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175728.036,640644.1291,1905.825,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2631.94910699
793,1588.0,28,thalweg,,,,,,,,"ruc, lcb, rcbx",2175721.434,640644.8387,1906.024,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2638.58913231
794,1589.0,28,thalweg,,,,,,,,"ruc, lcb, rcb",2175716.281,640646.6883,1906.072,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2644.0640231
795,1590.0,28,thalweg,,,,,,,,"ruc, lcb, rcb",2175712.441,640650.0474,1906.003,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2649.16590048
796,1591.0,28,thalweg,,,,,,,,"ruc, lcb",2175708.696,640653.0155,1905.603,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2653.9444612
797,1592.0,28,thalweg,,,,,,,,"ruc, lcb",2175708.25,640654.8784,1905.586,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2655.86000614
798,1593.0,28,thalweg,,,,,,,,right undercut bank,2175708.289,640657.7418,1905.263,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2658.72367172
799,1594.0,28,thalweg,,,,,,,,right undercut bank,2175711.932,640662.3377,1905.803,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2664.58828985
800,1595.0,28,thalweg,,,,,,,,"ruc, lcb, rcb",2175713.683,640664.7424,1905.896,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2667.56294665
801,1596.0,28,thalweg,,,,,,,,"ruc, luc, lcb, rcb",2175714.29,640667.5451,1905.178,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2670.43062451
802,1597.0,28,thalweg,,,,,,,,"ruc, luc, lcb, rcb",2175713.086,640670.2809,1905.3,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2673.41964068
803,1598.0,28,thalweg,,,,,,,,"ruc, luc, lcb, rcb",2175711.292,640672.7526,1905.747,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2676.47377507
804,1599.0,28,thalweg,,,,,,,,"ruc, luc, lcb, rcb",2175709.601,640674.8618,1905.593,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2679.17714438
805,1600.0,28,thalweg,,,,,,,,"ruc, lcb, rcb",2175707.047,640676.6176,1905.327,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2682.27645876
806,1601.0,28,thalweg,,,,,,,,"ruc, lcb, rcb",2175700.333,640680.6487,1906.043,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2690.10765045
807,1602.0,28,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175697.688,640681.2398,1905.947,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2692.81789476
808,1603.0,28,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175695.728,640683.7774,1905.768,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2696.02429675
809,1604.0,28,thalweg,,,,,,,,"ruc, luc, rcb, lcb, dw",2175697.209,640687.9169,1905.525,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2700.42075229
810,1610.0,29,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175697.894,640688.7504,1905.385,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2701.49961616
811,1611.0,29,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175700.217,640690.127,1905.613,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2704.19986736
812,1612.0,29,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175703.296,640691.2433,1905.836,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2707.47498059
813,1605.0,28,thalweg,,,,,,,,"ruc, luc, rcb, lcb, dw",2175703.644,640691.1457,1905.887,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2707.83640798
814,1606.0,28,thalweg,,,,,,,,"ruc, luc, rcb, lcb, dw",2175706.571,640692.8904,1905.798,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2711.24394479
815,1613.0,29,thalweg,,,,,,,,"luc, ruc, lcb, rcb",2175707.288,640693.114,1905.855,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2711.99500135
816,1607.0,28,thalweg,,,,,,,,"ruc, luc, rcb, lcb, dw",2175709.646,640692.9573,1905.68,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2714.35820234
817,1614.0,29,thalweg,,,,,,,,"ruc, rcb",2175710.664,640693.0627,1905.492,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2715.38164416
818,1615.0,29,thalweg,,,,,,,,"ruc, rcb",2175713.048,640691.8171,1905.703,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2718.07143511
819,1616.0,29,thalweg,,,,,,,,"ruc, rcb",2175716.629,640691.3779,1905.639,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2721.67926793
820,1617.0,29,thalweg,,,,,,,,"ruc, rcb",2175718.444,640692.8076,1905.533,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2723.98973695
821,1618.0,29,thalweg,,,,,,,dw rootwad rb,"ruc, lcb, rcb",2175721.724,640695.104,1905.359,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2727.99371659
822,1619.0,29,thalweg,,,,,,,,"ruc, luc, rcb",2175722.7,640697.8212,1905.499,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2730.8808868
823,1620.0,29,thalweg,,,,,,,,"ruc, luc, rcb",2175725.614,640696.8575,1905.27,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2733.95010717
824,1621.0,29,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175728.062,640701.5188,1905.614,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2739.21512585
825,1622.0,29,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175730.813,640700.5396,1905.836,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2742.1352001
826,1623.0,29,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175733.209,640698.8959,1905.792,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2745.04080945
827,1624.0,29,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175734.798,640697.6656,1905.179,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2747.0504261
828,1625.0,29,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175736.928,640696.1211,1905.1,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2749.68146777
829,1626.0,29,thalweg,,,,,,,,"ruc, rcb",2175739.314,640695.1084,1905.667,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2752.27348577
830,1627.0,29,thalweg,,,,,,,,"ruc, rcb",2175742.031,640692.2944,1905.451,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2756.18509477
831,1628.0,29,thalweg,,,,,,,,"ruc, rcb",2175747.675,640695.5024,1905.385,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2762.67708984
832,1629.0,29,thalweg,,,,,,,,"ruc, rcb",2175751.058,640697.2742,1905.464,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2766.49598552
833,1630.0,29,thalweg,,,,,,,,"ruc, rcb",2175751.859,640700.8543,1905.492,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2770.16459793
834,1631.0,29,thalweg,,,,,,,,"ruc, rcb",2175752.424,640703.8243,1905.312,7/25/14 0:00,138.892469,0.263229938,0.126,0.259,,,2773.1878619
835,1634.0,30,thalweg,,,,,,,,"ruc, rcb",2175751.579,640707.1983,1905.182,7/25/14 0:00,,,,,,,2776.6660656
836,1635.0,30,thalweg,,,,,,,,"ruc, rcb",2175749.516,640709.6412,1905.298,7/25/14 0:00,,,,,,,2779.86352231
837,1636.0,30,thalweg,,,,luc 0.23 m,,,,"ruc, luc, rcb",2175748.612,640712.1744,1905.432,7/25/14 0:00,,,,,,,2782.55319111
838,1763.0,30,thalweg,,,6A,,,,,,2175747.805,640713.3665,1905.561,7/25/14 0:00,,,,,,,2783.99275751
839,1637.0,30,thalweg,,,,luc 0.23 m,,,,"ruc, luc, rcb",2175746.347,640715.8048,1905.693,7/25/14 0:00,,,,,,,2786.83372053
840,1638.0,30,thalweg,,,,,,,,"ruc, rcb",2175742.469,640717.9033,1905.531,7/25/14 0:00,,,,,,,2791.24309534
841,1639.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175741.425,640720.3301,1904.996,7/25/14 0:00,,,,,,,2793.88493073
842,1640.0,30,thalweg,,,,,,,,"ruc, luc, rcb, lcb",2175739.447,640720.7373,1905.005,7/25/14 0:00,,,,,,,2795.90440983
